id,combined_analyzed_json,preferredExperience_analyzed_json
250043,"[""python"", ""django"", ""drf"", ""api"", ""ex"", ""squad"", ""aws"", ""drm"", ""x"", ""cs""]","[""drm"", ""sw"", ""devops"", ""ott"", ""python"", ""django"", ""rest"", ""framework"", ""postgresql"", ""drf"", ""spectacular"", ""elastic"", ""search"", ""kibana"", ""logstash"", ""filebeat"", ""rd"", ""party"", ""solution"", ""widevine"", ""fairplay"", ""git"", ""github"", ""github action"", ""pycharm"", ""datagrip"", ""docker"", ""compose"", ""black"", ""isort"", ""sentry"", ""datadog"", ""ffmpeg"", ""slack"", ""jira"", ""notion"", ""figma"", ""talescale"", ""postman"", ""aws"", ""ec"", ""ecs"", ""elb"", ""rds"", ""s"", ""mediaconvert"", ""lambda"", ""cloudfront"", ""route"", ""elasticache"", ""waf"", ""google"", ""admob"", ""bigquery"", ""pubsub""]"
258881,"[""web"", ""test"", ""bts"", ""redmine"", ""review"", ""case"", ""scenario"", ""plan"", ""report"", ""patch"", ""qa""]","[""istqb"", ""csts""]"
207345,"[""front"", ""end"", ""react.js"", ""vue.js"", ""typescript"", ""html"", ""css"", ""javascript"", ""restful""]",[]
228190,"[""drt"", ""fms"", ""broadcasting"", ""msa"", ""kotlin"", ""spring"", ""boot"", ""framework"", ""jpa"", ""typescript"", ""nestjs"", ""typeorm"", ""aws""]","[""saas"", ""broadcasting""]"
198065,"[""open"", ""source"", ""sota"", ""knowledge"", ""tracing"", ""code"", ""generation"", ""copy"", ""detection"", ""llm"", ""slm"", ""dialogue"", ""systems"", ""ai"", ""hci"", ""mlops"", ""automl"", ""production"", ""nlp""]","[""ai"", ""llm"", ""tts"", ""stt"", ""safe""]"
226473,"[""etlt"", ""spark"", ""python""]",[]
260101,"[""sql"", ""emr"", ""his"", ""cdw"", ""cdm"", ""enterprise"", ""rdbms"", ""python""]","[""spark"", ""hadoop"", ""data"", ""preprocessing"", ""de"", ""identification""]"
107200,"[""lms"", ""admin"", ""community"", ""first"", ""core"", ""squad"", ""maker"", ""api"", ""aws"", ""ddd"", ""clean"", ""architecture"", ""language"", ""java"", ""kotlin"", ""framework"", ""spring"", ""boot"", ""database"", ""mysql"", ""redis"", ""orm"", ""jpa"", ""mybatis"", ""monitoring"", ""pinpoint"", ""sentry"", ""ci"", ""cd"", ""github"", ""actions"", ""infra"", ""etc"", ""jetbrain"", ""ultimate"", ""edition"", ""gitcopilot"", ""slack"", ""confluence"", ""jira"", ""springboot"", ""db""]","[""aws""]"
257621,"[""platform"", ""aws"", ""kubernetes"", ""rdbms"", ""kafka"", ""airflow"", ""dq"", ""application"", ""msa"", ""java"", ""scala"", ""python"", ""spark"", ""data"", ""engineering""]","[""data"", ""engineer"", ""elasticsearch"", ""lucene"", ""solr""]"
254514,"[""sql"", ""r"", ""python"", ""sas""]","[""ai""]"
248549,"[""qa"", ""software"", ""development"", ""life"", ""cycle"", ""sdet"", ""engineer"", ""in"", ""test"", ""selenium"", ""appium"", ""aws"", ""device"", ""farm"", ""headspin""]","[""si"", ""qa"", ""api"", ""ott"", ""python"", ""javascript"", ""java"", ""sql""]"
260351,"[""android"", ""os"", ""app."", ""ios""]","[""agile"", ""process"", ""api"", ""ddd"", ""design"", ""pattern"", ""continuous"", ""integration"", ""ios"", ""android"", ""pc"", ""mobile"", ""web"", ""ui"", ""ux"", ""aosp"", ""customizing""]"
18295,"[""kitstudio"", ""python"", ""django"", ""rest"", ""framework"", ""api"", ""backoffice"", ""dockerizing"", ""orm"", ""pipeline""]","[""django"", ""rest"", ""framework"", ""celery"", ""fastapi"", ""aws"", ""gcp"", ""ci"", ""cd"", ""devops"", ""docker"", ""ecs"", ""eks""]"
206447,"[""python"", ""django"", ""rest"", ""framework"", ""api"", ""admin"", ""restful"", ""github""]","[""aws"", ""erp""]"
261174,"[""server"", ""api"", ""nestjs"", ""typescript"", ""python"", ""postgresql"", ""redis"", ""docker"", ""k"", ""s"", ""git"", ""aws"", ""rest""]","[""ci"", ""cd"", ""cafe""]"
250538,"[""websocket"", ""ai"", ""webrtc"", ""ui"", ""lms"", ""ux"", ""nextjs"", ""react"", ""typescript"", ""html"", ""css"", ""javascript""]","[""monaco"", ""codemirror""]"
254994,"[""qa""]",[]
166986,"[""qa"", ""java"", ""python""]","[""istqb"", ""csts"", ""qa""]"
245674,"[""subdomain"", ""scanning"", ""port"", ""cloud"", ""service"", ""api"", ""python"", ""django"", ""flask"", ""fastapi"", ""aws"", ""gcp"", ""azure"", ""sqlalchemy"", ""orm"", ""must"", ""have"", ""valid"", ""work"", ""authorization"", ""for"", ""south"", ""korea"", ""at"", ""the"", ""time"", ""of"", ""applic"", ""ation."", ""we"", ""do"", ""not"", ""provide"", ""visa"", ""sponsorship"", ""and"", ""this"", ""position"", ""requires"", ""working"", ""from"", ""our"", ""seoul"", ""o"", ""ffice.""]","[""sqs"", ""alembic"", ""db"", ""aws"", ""gcp"", ""xint"", ""python"", ""fastapi"", ""sqlalchemy"", ""aws dynamodb"", ""postgresql"", ""docker"", ""terraform"", ""ecs""]"
256682,"[""flutter"", ""ux"", ""ui"", ""restful"", ""api""]","[""android"", ""ios"", ""app"", ""e"", ""commerce"", ""c""]"
218153,"[""ruby"", ""python"", ""os""]","[""ruby on rails"", ""django"", ""spring"", ""boot"", ""kotlin"", ""amazon"", ""web"", ""service"", ""kubernetes"", ""github"", ""gitlab"", ""bit"", ""bucket"", ""df"", ""tower""]"
242110,[],[]
254794,"[""qa""]","[""agile"", ""scrum"", ""jira"", ""confluence"", ""python"", ""java""]"
249733,"[""ai"", ""b"", ""gpu"", ""mysql"", ""aws"", ""education"", ""experiences"", ""nest"", ""js"", ""restful"", ""api"", ""graphql"", ""skill"", ""knowledge"", ""typescript"", ""node.js"", ""devops""]","[""saas"", ""docker"", ""kubernetes""]"
44773,"[""flutter"", ""ai"", ""methodchannel"", ""native"", ""tflite"", ""coreml"", ""aos"", ""java"", ""kotlin"", ""production""]","[""poseestimation"", ""flutter"", ""backend"", ""restful"", ""api"", ""sql""]"
247935,"[""dw"", ""data"", ""warehouse"", ""bi"", ""mart"", ""etl"", ""hadoop"", ""impala"", ""hive"", ""spark"", ""airflow"", ""oozie"", ""olap"", ""web"", ""zeppelin"", ""superset"", ""sql""]","[""java"", ""python"", ""scala""]"
249035,"[""cosmo"", ""eks"", ""sqs"", ""aurora"", ""cloudflare"", ""api"", ""evm"", ""nft"", ""nodejs"", ""kubernetes"", ""aws"", ""jira"", ""github"", ""rdbms"", ""mysql"", ""typescript"", ""es""]","[""ethereum"", ""blockchain"", ""platform"", ""wallet"", ""trading"", ""evm"", ""container"", ""orchestration"", ""eks"", ""ecs"", ""gke"", ""k"", ""pop""]"
18228,"[""qa"", ""appium"", ""playwright"", ""selenium""]","[""mvp"", ""qa"", ""jira"", ""slack"", ""confluence"", ""istqb"", ""csts"", ""ai"", ""python"", ""javascript"", ""api"", ""postman"", ""jmeter"", ""ngrinder""]"
29390,"[""aws"", ""eks"", ""fargate"", ""event"", ""pipline"", ""msk"", ""waf"", ""cloudfront"", ""global"", ""accelerator"", ""route"", ""cloudwatch"", ""rds"", ""elasticsearch"", ""elaticcache"", ""s"", ""r"", ""kognition"", ""airflow"", ""sqs"", ""poc"", ""neptune"", ""kinesis"", ""keyspaces"", ""dynamodb"", ""backend"", ""devops"", ""node.js"", ""nest"", ""framework"", ""data"", ""python"", ""monolithic"", ""msa"", ""stability"", ""scalability"", ""readability"", ""technical"", ""sync"", ""code"", ""review"", ""coding"", ""convention"", ""oop"", ""design"", ""patterns"", ""tdd"", ""ddd"", ""product"", ""pipeline"", ""cs"", ""os"", ""network"", ""db"", ""structure"", ""algorithm"", ""server"", ""language"", ""js"", ""java"", ""kotlin"", ""go"", ""c++"", ""web"", ""django"", ""fastapi"", ""spring""]","[""aws"", ""gcp"", ""azure"", ""over"", ""under"", ""engineering"", ""design"", ""pattern"", ""code"", ""system"", ""modularize"", ""risk"", ""management"", ""asynchronous"", ""multithreading"", ""multiprocessing"", ""synchronized"", ""parallel"", ""msa"", ""ddd"", ""edd"", ""tdd"", ""clean"", ""architecture"", ""service"", ""technical""]"
238007,"[""react"", ""ux"", ""ui"", ""restful"", ""api"", ""redux"", ""typescript"", ""html"", ""css"", ""javascript"", ""es"", ""git""]","[""node.js"", ""ui"", ""ux"", ""aws"", ""azure"", ""gcp""]"
245489,"[""java"", ""spring"", ""rdbms"", ""mysql"", ""kafka"", ""redis""]","[""msa"", ""bitcoin"", ""ethereum"", ""jira"", ""confluence"", ""git"", ""slack"", ""kubernetes"", ""docker"", ""react"", ""pre"", ""test"", ""notion"", ""pdf""]"
257569,"[""ios"", ""android"", ""vue""]","[""ui"", ""ux""]"
234680,"[""node.js"", ""api"", ""aws"", ""typescript"", ""nest.js"", ""mysql"", ""aurora"", ""rds"", ""ecs"", ""elastic"", ""cloud"", ""rabbitmq"", ""next.js"", ""react native"", ""notion"", ""slack"", ""cs"", ""os"", ""network"", ""db"", ""data"", ""structure"", ""algorithm"", ""server"", ""language"", ""js"", ""python"", ""java"", ""kotlin"", ""go"", ""c++"", ""web"", ""framework"", ""nest"", ""django"", ""fastapi"", ""spring"", ""maria"", ""rdbms"", ""nosql"", ""git"", ""svn""]","[""node.js"", ""aws"", ""docker"", ""react"", ""next.js"", ""technical""]"
240999,"[""r"", ""d"", ""python"", ""c++""]","[""vision"", ""pytorch"", ""tensorflow"", ""numpy""]"
84708,"[""pd"", ""computer"", ""science"", ""best"", ""practices""]","[""java"", ""spring"", ""python"", ""javascript"", ""typescript"", ""kotlin"", ""html"", ""css"", ""node.js"", ""react"", ""express"", ""django"", ""flask"", ""aws"", ""sql"", ""q."", ""a."", ""pd""]"
240353,"[""llm"", ""nodejs"", ""hub"", ""gpt"", ""claude"", ""gemini"", ""code"", ""review"", ""mongodb"", ""docker""]","[""azure"", ""msa"", ""typescript"", ""nestjs"", ""nodejs"", ""db"", ""nosql"", ""swagger"", ""openapi"", ""restful"", ""api"", ""jira"", ""teams"", ""github"", ""notion""]"
225171,"[""grpc"", ""go"", ""kotlin"", ""python"", ""mysql"", ""dynamodb"", ""aws"", ""kubernetes"", ""java"", ""github""]","[""kubernetes""]"
248955,"[""etf"", ""individual"", ""investors"", ""business"", ""model"", ""robinhood"", ""charles"", ""schwab"", ""b"", ""c"", ""brokers"", ""niche"", ""chatgpt"", ""bloomberg"", ""refinitiv"", ""lg"", ""cto"", ""s"", ""architect"", ""a"", ""uiux"", ""llm"", ""ai"", ""prompt"", ""engineering"", ""embedding"", ""rag"", ""fine"", ""tuning""]","[""llm"", ""fine"", ""tuning""]"
114157,"[""sns"", ""node.js"", ""aws"", ""lambda"", ""s"", ""rds"", ""eventbridge"", ""cloudwatch"", ""http"", ""mysql"", ""mariadb"", ""postgresql"", ""git""]","[""serverless"", ""framework"", ""sam"", ""msa""]"
246481,"[""aws"", ""it"", ""jira"", ""github"", ""slack"", ""google"", ""workspace"", ""amazon"", ""aurora"", ""mysql"", ""kubernetes"", ""argo cd"", ""elk"", ""stack"", ""redis"", ""docker"", ""eks""]","[""backend"", ""ci"", ""cd"", ""git"", ""infrastructure"", ""as"", ""code"", ""iac""]"
247201,"[""weverse"", ""it"", ""qa"", ""jira"", ""github""]","[""qa"", ""appium"", ""selenium"", ""api""]"
160644,"[""sns"", ""app"", ""ionic"", ""framework"", ""migration"", ""react native"", ""flutter"", ""react"", ""navtive""]","[""app"", ""web"", ""ai""]"
248695,"[""evm"", ""subgraph"", ""sql"", ""javascript""]","[""bgtscan"", ""dune"", ""analytics"", ""evm""]"
256235,"[""data"", ""lifecycle"", ""etl"", ""kafka"", ""restapi"", ""bulk"", ""python"", ""spark"", ""airflow"", ""sql""]","[""spark"", ""flink"", ""ci"", ""cd"", ""k"", ""s"", ""aws"", ""google"", ""clould""]"
257099,"[""ui"", ""ux"", ""api"", ""node"", ""react"", ""vue"", ""angular"", ""ci"", ""cd"", ""wireframe"", ""user"", ""flow"", ""sdlc"", ""agile"", ""mvp"", ""frontend"", ""framework"", ""aws"", ""gcp"", ""public"", ""cloud"", ""express"", ""fastify""]","[""tft"", ""cft"", ""seo"", ""spa"", ""mpa"", ""load"", ""balancing"", ""auto"", ""scaling"", ""sql"", ""tuning"", ""google"", ""analytics"", ""mixpanel""]"
248910,"[""front"", ""end"", ""react"", ""vue"", ""html"", ""css"", ""javascript"", ""typescript""]","[""unit"", ""test"", ""ui"", ""ci"", ""cd""]"
242747,"[""aos"", ""ios"", ""epub"", ""pdf"", ""mvi"", ""mvp"", ""mvvm""]","[""ci"", ""cd"", ""firebase"", ""sentry"", ""git"", ""flow""]"
204065,"[""pos"", ""qa""]","[""qa""]"
157552,"[""sql"", ""tableau"", ""python"", ""funnel"", ""aarrr"", ""cohort"", ""analysis"", ""a"", ""b"", ""test"", ""first"", ""open"", ""retention"", ""conversion"", ""rate""]","[""aws"", ""dynamodb"", ""ec"", ""rds"", ""gcp"", ""bigquery"", ""google"", ""analytics""]"
140278,"[""team"", ""mission"", ""aim"", ""system"", ""design"", ""development"", ""launch"", ""in"", ""english"", ""spanish"", ""speaking"", ""regions"", ""eu"", ""and"", ""latam"", ""arr"", ""by"", ""qualifications"", ""track"", ""record"", ""of"", ""success"", ""two"", ""distinct"", ""domains"", ""bachelor"", ""s"", ""degree"", ""respective"", ""fields"", ""x"", ""growth"", ""experience"", ""at"", ""fintech"", ""startup"", ""customer"", ""obsession"", ""one"", ""ethos""]",[]
251731,"[""msa""]","[""isa"", ""rdb"", ""agile"", ""spring"", ""boot""]"
253016,"[""product"", ""objective"", ""c"", ""swift"", ""ios"", ""b""]","[""payment"", ""cross"", ""platorm"", ""flutter"", ""product""]"
59323,"[""ios"", ""swift"", ""combine"", ""swiftui"", ""ui"", ""pt""]","[""swiftui"", ""swift"", ""concurrency"", ""combine"", ""sourcery"", ""tuist"", ""clean"", ""architecture"", ""git"", ""flow"", ""github action"", ""xctest"", ""slack"", ""notion"", ""jira"", ""github"", ""figma"", ""copilot""]"
91556,"[""react"", ""tv"", ""react native"", ""ssr"", ""api"", ""apm"", ""html"", ""css"", ""javascript"", ""typescript""]","[""os"", ""react native"", ""api"", ""kotlin"", ""swift"", ""java"", ""objective"", ""c"", ""c++"", ""e"", ""commerce"", ""tv"", ""typescript"", ""react"", ""next.js"", ""shaka"", ""player"", ""media"", ""exoplayer"", ""avfoundation"", ""yarn"", ""fastlane"", ""aws"", ""ecs"", ""vercel"", ""github action"", ""notion"", ""slack"", ""figma"", ""github"", ""jira""]"
219536,"[""vue.js""]","[""webview"", ""ele"", ""ctron.js"", ""tailwind"", ""bootstrap"", ""css"", ""framework""]"
256340,"[""app"", ""ios"", ""native"", ""swift"", ""rxswift"", ""restful"", ""api"", ""swiftui"", ""combine"", ""mvvm""]","[""b"", ""c"", ""application"", ""websocket""]"
246472,"[""product"", ""engineering"", ""fintech"", ""backend"", ""java"", ""spring"", ""framework""]","[""jpa"", ""msa"", ""payment""]"
152417,"[""pg"", ""html"", ""css"", ""javascript"", ""es"", ""react"", ""vue"", ""angluar"", ""spa"", ""git"", ""ui"", ""ux"", ""po"", ""vite"", ""solid.js"", ""next.js"", ""typescript"", ""vitest"", ""testing library"", ""storybook"", ""module"", ""tailwind"", ""unocss"", ""vercel"", ""github"", ""actions"", ""react query"", ""openapi"", ""graphql"", ""relay"", ""valtio"", ""jotai"", ""pnpm"", ""unleash"", ""hygraph"", ""tinacms""]","[""ui""]"
84866,"[""db"", ""ml"", ""python"", ""sql"", ""tensorflow"", ""keras"", ""pytorch""]","[""gnn"", ""graph"", ""neural"", ""network"", ""git"", ""blog""]"
239594,"[""gpu"", ""ai"", ""ex"", ""press.js"", ""typescript"", ""api"", ""docker"", ""kubernetes"", ""python"", ""openapi"", ""rdb"", ""nosql"", ""dbms""]","[""microservice"", ""architecture"", ""kubernetes"", ""docker""]"
143749,"[""react"", ""redux"", ""html"", ""css"", ""javascript"", ""es"", ""typescript""]",[]
197028,"[""qa""]","[""qa"", ""process"", ""jira"", ""slack"", ""github"", ""notion"", ""testrail""]"
201909,"[""flutter"", ""pc"", ""cms"", ""getx"", ""node""]","[""flutter"", ""restful"", ""ux"", ""ui""]"
245945,"[""kubernetes"", ""eks"", ""opensearch"", ""linux"", ""elasticsearch""]","[""istio"", ""ansible"", ""terraform"", ""iac""]"
186596,"[""wonderwall"", ""fromm"", ""react"", ""next"", ""typescript"", ""git""]","[""front"", ""end"", ""aws"", ""lambda"", ""s""]"
243239,"[""webrtc"", ""turn"", ""golang"", ""git""]","[""webrtc"", ""turn"", ""aws"", ""gcp"", ""azure"", ""docker"", ""kubernetes""]"
59335,"[""api"", ""python"", ""django"", ""docker"", ""aws""]","[""kubernetes"", ""python"", ""django"", ""docker"", ""postgresql"", ""aws"", ""bigquery"", ""slack"", ""notion"", ""jira"", ""github"", ""figma""]"
243558,"[""android"", ""kotlin"", ""java"", ""studio"", ""vs"", ""code""]","[""react"", ""native"", ""flutter"", ""db"", ""rest"", ""api""]"
251888,"[""back"", ""end"", ""engineer"", ""devops"", ""python"", ""msa"", ""architecture""]","[""cloud"", ""golang"", ""kubernetes"", ""kafka"", ""spring"", ""framework"", ""frontend""]"
222891,"[""api"", ""pyhon"", ""django"", ""rest"", ""framework"", ""dbms"", ""mysql"", ""nosql"", ""mongodb"", ""linux"", ""windows"", ""os"", ""ci"", ""cd""]","[""python"", ""django"", ""rest"", ""framework"", ""design"", ""pattern"", ""sprint""]"
2447,"[""team"", ""mission"", ""aim"", ""system"", ""design"", ""development"", ""launch"", ""in"", ""english"", ""spanish"", ""speaking"", ""regions"", ""eu"", ""and"", ""latam"", ""arr"", ""by"", ""qualifications"", ""track"", ""record"", ""of"", ""success"", ""two"", ""distinct"", ""domains"", ""bachelor"", ""s"", ""degree"", ""respective"", ""fields"", ""x"", ""growth"", ""experience"", ""at"", ""fintech"", ""startup"", ""customer"", ""obsession"", ""one"", ""ethos""]",[]
243529,"[""android"", ""launcher"", ""app"", ""system"", ""on"", ""device"", ""ai"", ""java"", ""kotlin"", ""ui"", ""ux""]","[""ios"", ""iot"", ""figma"", ""adobe"", ""aosp"", ""web"", ""blockchain"", ""on"", ""device"", ""ai""]"
257570,"[""swift"", ""kotlin"", ""ui"", ""ux"", ""react native"", ""flutter""]","[""swift"", ""kotlin"", ""ui"", ""ux"", ""ci"", ""cd""]"
247091,"[""pd"", ""b"", ""it""]","[""it""]"
203912,"[""inference"", ""feature"", ""ml"", ""product"", ""python"", ""sql""]","[""k"", ""s""]"
248770,"[""mobile"", ""application"", ""test"", ""case"", ""qa"", ""it""]",[]
245469,"[""idc"", ""aws"", ""ci"", ""cd"", ""git"", ""lac"", ""infrastructure"", ""as"", ""code""]","[""docker"", ""kubernetes"", ""jira"", ""confluence"", ""git"", ""slack"", ""pre"", ""test"", ""notion"", ""pdf""]"
246250,"[""evm"", ""subgraph"", ""sql"", ""javascript""]","[""bgtscan"", ""dune"", ""analytics"", ""evm""]"
248551,"[""edr"", ""mdm"", ""dlp"", ""it"", ""b"", ""c"", ""aws"", ""waf"", ""end"", ""point"", ""vpn"", ""isms"", ""ms"", ""office"", ""google"", ""azure"", ""entraid"", ""ad"", ""workspace"", ""gcp""]","[""api""]"
245493,"[""cloud"", ""on"", ""premise""]","[""jira"", ""confluence"", ""git"", ""slack"", ""pre"", ""test"", ""notion"", ""pdf""]"
86060,"[""back"", ""end"", ""application"", ""java"", ""kotlin"", ""spring"", ""framework"", ""boot"", ""restful"", ""api"", ""kubernetes"", ""docker""]","[""msa"", ""micro"", ""service"", ""architecture""]"
240355,"[""data"", ""ingestion"", ""passages"", ""contextual"", ""python"", ""github""]","[""python"", ""gpt"", ""ml"", ""pdf"", ""ppt"", ""docx"", ""selenium"", ""playwright"", ""docker"", ""jira"", ""teams"", ""github"", ""notion""]"
224130,"[""java"", ""kotlin"", ""spring"", ""boot"", ""jpa"", ""junit"", ""rest"", ""api"", ""rdbms"", ""oop"", ""functional"", ""programming"", ""pm"", ""qa""]","[""micro"", ""service"", ""architecture"", ""redis"", ""kafka"", ""k"", ""s"", ""aws""]"
180338,"[""ml"", ""clustering"", ""timeseries"", ""regression"", ""python"", ""numpy"", ""pandas"", ""scikitlearn""]","[""ui""]"
74557,"[""on"", ""premise"", ""cloud"", ""linux"", ""shell"", ""python"", ""perl"", ""ruby"", ""https"", ""dns"", ""load"", ""balancing""]","[""system"", ""engineer""]"
240672,"[""pay"", ""pmf"", ""frontend"", ""react"", ""react native"", ""typescript"", ""zustand"", ""backend"", ""infrastructure"", ""aws"", ""node.js"", ""deno""]",[]
239076,"[""llm"", ""fastapi"", ""python"", ""linux""]","[""python"", ""fastapi"", ""docker"", ""kubernetes"", ""aws"", ""git""]"
205931,"[""admin"", ""ide"", ""iot"", ""no"", ""code"", ""api"", ""analytics"", ""use"", ""case"", ""react"", ""next.js"", ""generation"", ""application"", ""compiler"", ""build"", ""artifact"", ""infrastructure"", ""on"", ""premise"", ""sdn"", ""kubernetes"", ""spring"", ""boot"", ""kotlin"", ""python"", ""aws"", ""cassandra"", ""data"", ""pipeline"", ""database"", ""lake"", ""kafka"", ""aws kinesis"", ""spark"", ""slack"", ""jira"", ""bitbucket"", ""figma"", ""microsoft""]","[""typescript"", ""react"", ""java"", ""kotlin"", ""python"", ""rdbms"", ""nosql"", ""data"", ""analytics"", ""pipeline"", ""lake""]"
220132,"[""flutter"", ""vue.js"", ""react"", ""vue"", ""ios"", ""git"", ""vcs"", ""ui"", ""ux""]","[""flutter"", ""hybrid"", ""unix"", ""os"", ""vue"", ""ios"", ""sns""]"
182930,"[""qa"", ""manager"", ""a"", ""to"", ""z"", ""process"", ""testcase"", ""test"", ""tracking"", ""testrail"", ""bug"", ""system"", ""jira"", ""wiki"", ""confluence"", ""notion"", ""framer"", ""slack""]",[]
