id,combined_Languages,preferred_Languages,combined_Frameworks,preferred_Frameworks,combined_Libraries,preferred_Libraries,combined_Tools,preferred_Tools
242425,['Kotlin'],없음,없음,없음,없음,없음,"['GCP', 'AWS']",['Kubernetes']
187304,없음,['Swift'],없음,없음,없음,없음,없음,없음
253369,없음,없음,없음,없음,없음,없음,없음,['JIRA']
240752,"['Kotlin', 'Java']",없음,['Spring'],없음,없음,없음,"['MySQL', 'PostgreSQL']",없음
259457,없음,없음,없음,없음,없음,없음,없음,없음
200463,"['Kotlin', 'Java']",없음,['Spring Boot'],없음,없음,없음,['AWS'],['AWS']
251610,['Java'],없음,없음,['React'],없음,없음,없음,"['Elasticsearch', 'AWS']"
256801,없음,없음,없음,없음,없음,없음,없음,없음
257523,"['Go', 'Python', 'Java', 'PHP']",없음,없음,없음,없음,없음,['Kubernetes'],['AWS']
216710,"['Kotlin', 'Python', 'Java']","['Kotlin', 'Python', 'Java']",없음,"['Spring', 'Spring Boot']",없음,없음,없음,['AWS']
200133,['JavaScript'],없음,['React'],없음,없음,없음,없음,없음
258721,['Python'],없음,없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']","['GCP', 'AWS']","['GCP', 'AWS']"
256804,['Java'],"['JavaScript', 'Java', 'TypeScript']",['Spring'],"['Spring Boot', 'React']",없음,없음,['AWS'],['MySQL']
253416,['Python'],['TypeScript'],['React'],['React'],['gRPC'],['gRPC'],없음,['AWS']
238006,['Python'],"['C++', 'Java']","['Django', 'Spring', 'FastAPI', 'Flask']",없음,없음,없음,없음,없음
260597,"['Java', 'PHP']",없음,"['Vue.js', 'React']",없음,없음,없음,['MongoDB'],없음
250384,['Java'],없음,"['Spring', 'React']",없음,없음,없음,['Git'],['AWS']
261160,없음,['Ruby'],없음,['Ruby on Rails'],없음,없음,없음,['AWS']
193602,['Python'],['Python'],없음,['FastAPI'],없음,['Pandas'],"['AWS', 'Azure', 'MySQL', 'MongoDB']",없음
246075,['Java'],['Python'],['Spring Boot'],없음,없음,없음,['AWS'],"['Docker', 'Kubernetes']"
261136,없음,없음,"['Spring', 'React']",['Spring'],없음,없음,"['Docker', 'AWS', 'Redis']",없음
243624,없음,없음,['React'],없음,없음,없음,"['GCP', 'AWS']",없음
242362,없음,없음,없음,없음,없음,없음,없음,없음
245122,"['Kotlin', 'Java']",없음,['Spring'],없음,없음,없음,['Redis'],['AWS']
250297,없음,없음,['FastAPI'],없음,없음,없음,"['AWS', 'Kubernetes', 'MongoDB']",['Kubernetes']
232778,['TypeScript'],없음,['React'],없음,없음,없음,"['Slack', 'Git']","['Jenkins', 'Docker', 'AWS', 'Kubernetes']"
260109,없음,['TypeScript'],"['Vue.js', 'React']",없음,없음,없음,['Git'],없음
259729,없음,없음,없음,없음,없음,없음,없음,['Postman']
255314,['Kotlin'],없음,['Spring'],없음,없음,없음,"['Elasticsearch', 'AWS', 'Redis', 'MySQL']",없음
256670,"['Swift', 'Rust']",['Rust'],없음,없음,없음,없음,없음,없음
239116,"['JavaScript', 'TypeScript']",없음,['React'],['React'],없음,없음,없음,없음
259508,없음,없음,['ASP.NET'],['ASP.NET'],없음,없음,없음,없음
259916,"['JavaScript', 'TypeScript']",없음,없음,없음,없음,없음,"['AWS', 'Git']",없음
229575,없음,없음,['React'],없음,없음,없음,없음,없음
227146,['Java'],없음,"['Spring', 'Spring Boot']",없음,없음,없음,"['Redis', 'Git']",['AWS']
231619,없음,없음,"['Angular', 'React']",없음,없음,없음,없음,['Slack']
260190,"['Kotlin', 'JavaScript', 'Java', 'TypeScript']","['JavaScript', 'TypeScript']","['Angular', 'Spring', 'React']","['Spring Boot', 'React']",없음,없음,없음,"['Elasticsearch', 'Redis', 'Git', 'AWS', 'MySQL', 'PostgreSQL', 'Slack', 'MongoDB']"
260759,['Python'],없음,없음,없음,없음,없음,없음,없음
76099,['Java'],없음,"['Vue.js', 'Spring', 'React']",없음,없음,없음,"['AWS', 'Git']",없음
178529,"['Kotlin', 'Java']",없음,['Spring Boot'],없음,없음,없음,없음,['MongoDB']
230944,"['Kotlin', 'Swift', 'TypeScript']",없음,['React'],없음,없음,없음,['MongoDB'],없음
257009,['Java'],없음,"['Spring', 'Spring Boot']",없음,없음,없음,"['AWS', 'PostgreSQL', 'MySQL']","['Docker', 'Kubernetes']"
109188,없음,없음,없음,없음,없음,없음,"['AWS', 'Git']",없음
254660,"['JavaScript', 'TypeScript']",없음,없음,['Spark'],없음,없음,"['AWS', 'Slack', 'MySQL']","['Docker', 'AWS', 'Redis', 'MongoDB']"
244779,['Python'],없음,없음,['Spark'],없음,없음,['AWS'],['AWS']
227175,['Swift'],없음,없음,없음,없음,없음,없음,없음
258682,없음,없음,없음,없음,없음,없음,없음,없음
216755,"['Kotlin', 'Java']","['Kotlin', 'Java']",['Spring'],없음,없음,없음,['AWS'],"['IntelliJ', 'Docker', 'Jenkins', 'AWS', 'Slack']"
238483,없음,없음,['React'],없음,['gRPC'],없음,없음,['Slack']
254963,"['R', 'Python']",['Python'],['TensorFlow'],['FastAPI'],"['TensorFlow', 'PyTorch']",['PyTorch'],"['Docker', 'Kubernetes']","['Docker', 'PostgreSQL', 'Git']"
253476,"['Python', 'Scala']",없음,['Spark'],없음,없음,없음,['AWS'],"['Docker', 'Kubernetes']"
259552,"['JavaScript', 'TypeScript']",없음,없음,없음,없음,없음,"['AWS', 'MongoDB', 'Git']","['Docker', 'AWS', 'Kubernetes']"
259572,없음,['Kotlin'],없음,['Spring'],없음,없음,없음,"['MySQL', 'Redis', 'MongoDB']"
205039,['Java'],없음,없음,없음,없음,없음,없음,없음
157560,['Python'],없음,없음,없음,['PyTorch'],없음,없음,없음
85670,없음,없음,['React'],없음,없음,없음,없음,없음
258544,없음,없음,['React'],없음,없음,없음,"['GCP', 'AWS', 'Git']",없음
258592,없음,없음,없음,없음,없음,없음,"['AWS', 'MySQL']",없음
192671,없음,없음,없음,없음,없음,없음,없음,없음
231273,['Java'],없음,없음,없음,없음,없음,['AWS'],"['Redis', 'MongoDB', 'Git']"
259151,없음,없음,없음,없음,없음,없음,없음,없음
249505,"['Kotlin', 'Java']",없음,['Spring'],없음,없음,없음,없음,"['Docker', 'GCP', 'AWS']"
49164,['Java'],"['Go', 'Python', 'Java']",['Spring Boot'],없음,없음,없음,"['Docker', 'Git']",['Kubernetes']
258943,['Python'],없음,없음,없음,없음,없음,없음,없음
259229,없음,없음,['React'],없음,없음,없음,없음,없음
135520,없음,없음,['React'],없음,없음,없음,['Git'],없음
225983,['Java'],없음,없음,없음,없음,없음,없음,없음
256267,['Kotlin'],없음,없음,['Flutter'],없음,없음,없음,['Git']
129222,없음,없음,없음,없음,없음,없음,['IntelliJ'],없음
258130,없음,없음,없음,없음,없음,없음,"['AWS', 'Kubernetes', 'Git']",['AWS']
253777,"['JavaScript', 'TypeScript']",없음,['React'],없음,없음,없음,['AWS'],없음
255898,['Swift'],없음,없음,없음,없음,없음,없음,없음
205316,"['Kotlin', 'Java']",없음,['Spring Boot'],없음,없음,없음,"['Docker', 'Redis', 'Git', 'AWS', 'PostgreSQL', 'MongoDB']",없음
256967,"['Kotlin', 'Java']",없음,없음,['React'],없음,없음,없음,['Git']
211339,['Java'],없음,['Spring'],없음,없음,없음,['Azure'],없음
259025,['Java'],없음,['Spring'],없음,없음,없음,"['PostgreSQL', 'Jenkins']",['AWS']
105491,['Python'],없음,['Spring'],없음,없음,없음,"['AWS', 'Git']",['Docker']
256770,['Python'],없음,없음,없음,없음,없음,없음,"['AWS', 'Git']"
256789,"['Go', 'Rust']",없음,없음,없음,없음,없음,없음,없음
244304,"['Python', 'Kotlin', 'JavaScript', 'Java', 'TypeScript']",없음,"['Flutter', 'Spring', 'React']",없음,없음,없음,"['Redis', 'Git', 'AWS', 'MySQL', 'Terraform', 'Slack', 'MongoDB']",없음
181466,없음,없음,없음,없음,없음,없음,없음,없음
255152,"['Kotlin', 'Swift']",없음,없음,없음,없음,없음,"['Slack', 'Jenkins', 'Git']",없음
251415,없음,없음,없음,없음,없음,없음,"['Kubernetes', 'Git']",없음
162405,['Python'],['Python'],없음,"['Django', 'Flask']",없음,없음,없음,"['Docker', 'Redis', 'Git', 'PostgreSQL', 'MongoDB']"
249574,없음,없음,['React'],없음,없음,없음,없음,없음
245987,없음,없음,없음,없음,없음,없음,['JIRA'],없음
257417,없음,없음,없음,없음,없음,없음,"['AWS', 'Terraform']",없음
258354,없음,없음,['React'],없음,없음,없음,없음,없음
259244,없음,없음,['React'],없음,없음,없음,['Git'],없음
240348,['Java'],없음,['Spring'],없음,없음,없음,없음,없음
253314,['Python'],없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,"['GCP', 'AWS']",없음
242470,없음,없음,['Django'],없음,없음,없음,"['Docker', 'AWS', 'Kubernetes']",없음
252769,없음,없음,['React'],없음,['gRPC'],없음,없음,없음
252383,없음,없음,"['Vue.js', 'React']",없음,없음,없음,없음,없음
258577,['Python'],없음,['TensorFlow'],['TensorFlow'],"['Pandas', 'TensorFlow', 'PyTorch', 'NumPy']","['TensorFlow', 'PyTorch']","['PostgreSQL', 'MongoDB']",['PostgreSQL']
219083,없음,없음,없음,없음,없음,없음,없음,없음
257075,없음,없음,없음,없음,없음,없음,['Git'],없음
258560,없음,없음,없음,없음,없음,없음,없음,없음
248907,['Java'],없음,['Spring'],없음,없음,없음,"['AWS', 'Redis', 'MySQL', 'Git']",['AWS']
244312,"['Go', 'JavaScript', 'Python', 'Java']",없음,없음,없음,없음,없음,없음,"['Docker', 'Git', 'AWS', 'Azure', 'Kubernetes', 'GCP']"
258562,['Python'],없음,없음,없음,없음,없음,없음,['AWS']
260769,없음,없음,없음,없음,없음,없음,없음,없음
221640,"['Kotlin', 'Python', 'Java']",없음,없음,없음,없음,없음,없음,없음
156689,없음,"['R', 'Python']",없음,없음,없음,없음,없음,없음
165836,"['JavaScript', 'TypeScript']",없음,['React'],없음,없음,없음,"['JIRA', 'Redis', 'MySQL', 'AWS', 'MongoDB']",없음
241649,없음,없음,없음,['React'],없음,없음,없음,"['AWS', 'Jenkins']"
255757,없음,없음,"['Flutter', 'React']",없음,없음,없음,['Slack'],없음
250767,없음,없음,없음,없음,없음,없음,없음,없음
257589,['TypeScript'],없음,['React'],없음,['jQuery'],없음,"['AWS', 'Redis', 'MongoDB']","['Docker', 'AWS']"
259005,['TypeScript'],없음,없음,없음,없음,없음,['Git'],없음
259416,"['JavaScript', 'TypeScript']",없음,['Vue.js'],없음,없음,없음,없음,없음
104015,없음,['Go'],"['Flutter', 'React']",['Flutter'],없음,없음,없음,['Git']
253356,['Dart'],없음,['Flutter'],['Flutter'],없음,없음,없음,없음
223206,['Java'],['Java'],없음,['Spring'],없음,없음,없음,없음
258011,없음,['Python'],없음,없음,없음,없음,없음,없음
259777,"['JavaScript', 'TypeScript']",없음,['React'],['Express'],없음,없음,['Git'],없음
237693,없음,없음,['Express'],없음,없음,없음,"['Git', 'AWS', 'Azure', 'GCP', 'MongoDB']","['Kubernetes', 'Redis']"
236460,"['JavaScript', 'Java']",없음,['Vue.js'],없음,없음,없음,없음,없음
258451,없음,없음,['React'],['Flutter'],없음,없음,['Git'],없음
253322,없음,['Python'],없음,없음,없음,없음,"['MySQL', 'Git']","['Docker', 'Git']"
248036,['Java'],없음,없음,없음,없음,없음,없음,"['AWS', 'Redis', 'MySQL']"
165183,없음,없음,['React'],없음,없음,없음,없음,없음
142217,없음,없음,없음,없음,없음,없음,없음,['Jenkins']
245139,['Python'],없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,없음
246286,없음,없음,['React'],없음,없음,없음,없음,없음
260693,"['Kotlin', 'Java']",없음,['Spring Boot'],없음,없음,없음,"['MySQL', 'Kubernetes', 'Redis']",없음
260487,['R'],없음,없음,없음,없음,없음,없음,없음
258361,['Python'],['Python'],"['Spring', 'FastAPI', 'Flask']",없음,없음,없음,['Elasticsearch'],['PostgreSQL']
257825,없음,없음,없음,없음,없음,없음,없음,없음
249546,['R'],없음,없음,없음,없음,없음,['Tableau'],없음
249411,없음,없음,"['TensorFlow', 'Keras']",없음,"['TensorFlow', 'Keras']",없음,"['AWS', 'Jupyter']",없음
257366,"['JavaScript', 'TypeScript']",없음,['React'],없음,없음,없음,"['AWS', 'Git']",없음
187311,없음,없음,없음,없음,없음,없음,없음,없음
167547,['Python'],없음,없음,없음,['PyTorch'],없음,없음,없음
258759,['TypeScript'],"['JavaScript', 'TypeScript']",['React'],['React'],없음,없음,['MySQL'],없음
256141,"['JavaScript', 'Python']",없음,없음,없음,없음,없음,없음,없음
254847,없음,없음,없음,없음,없음,없음,없음,없음
212758,"['Python', 'Rust']",['Rust'],없음,없음,없음,없음,"['Docker', 'AWS', 'Kubernetes', 'Git']",없음
253612,없음,없음,없음,['React'],없음,없음,없음,없음
239694,없음,"['R', 'Python']",없음,없음,없음,없음,없음,없음
255952,['Java'],없음,['Spring'],없음,없음,['gRPC'],없음,"['AWS', 'Redis']"
258367,없음,없음,없음,없음,없음,없음,없음,없음
242610,['Python'],['Python'],['Django'],['Django'],없음,없음,없음,없음
118628,없음,없음,없음,없음,없음,없음,없음,없음
231478,"['Kotlin', 'Java']",['Kotlin'],없음,"['Spring', 'Spring Boot']",없음,없음,"['GCP', 'AWS']","['GCP', 'Kubernetes', 'AWS', 'MySQL']"
124715,없음,없음,없음,없음,없음,없음,['Slack'],['Slack']
212003,없음,없음,없음,없음,없음,없음,없음,없음
258475,없음,없음,없음,없음,없음,없음,"['AWS', 'MySQL']",['Redis']
148547,['TypeScript'],없음,없음,없음,없음,없음,"['MySQL', 'Git']","['Docker', 'AWS', 'Azure', 'Kubernetes']"
237550,['Swift'],['Swift'],없음,없음,없음,없음,['Git'],없음
259893,['Python'],['Python'],없음,없음,없음,없음,없음,없음
248663,없음,없음,없음,없음,없음,없음,없음,없음
257227,['Dart'],"['Kotlin', 'Swift']",['Flutter'],없음,없음,없음,없음,['Git']
258073,"['JavaScript', 'TypeScript']",없음,['React'],없음,없음,없음,['Git'],"['AWS', 'MongoDB']"
258494,없음,없음,없음,없음,없음,없음,"['GCP', 'AWS']",['Redis']
244440,['TypeScript'],['TypeScript'],없음,['React'],없음,없음,없음,없음
251764,['Java'],['Kotlin'],['Spring'],없음,없음,없음,"['GCP', 'AWS']","['Docker', 'Git', 'AWS', 'MySQL', 'GCP', 'PostgreSQL']"
260286,없음,['Kotlin'],없음,없음,없음,없음,없음,없음
253458,['Python'],없음,없음,없음,['PyTorch'],없음,없음,['Docker']
246684,없음,없음,없음,없음,없음,없음,없음,없음
237546,"['Kotlin', 'Java']","['Kotlin', 'Java']",없음,없음,없음,없음,없음,없음
260761,['JavaScript'],없음,없음,없음,없음,없음,"['AWS', 'MySQL', 'Git']",없음
257697,없음,없음,없음,없음,없음,없음,없음,['Slack']
194468,['JavaScript'],없음,없음,['React'],없음,없음,없음,없음
238093,없음,없음,없음,['React'],없음,없음,없음,없음
251713,없음,없음,없음,없음,없음,없음,없음,없음
212656,['Java'],없음,['Spring Boot'],없음,없음,없음,없음,없음
260348,없음,없음,없음,없음,없음,없음,없음,없음
235953,없음,없음,없음,['Express'],없음,없음,없음,없음
235887,없음,없음,['Spring'],없음,없음,없음,['AWS'],['Docker']
259476,['Python'],없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,없음
250922,없음,없음,없음,없음,없음,없음,없음,['Postman']
246427,없음,없음,없음,없음,없음,없음,"['Docker', 'AWS', 'Git']","['AWS', 'Jenkins']"
254640,없음,없음,없음,없음,['jQuery'],['jQuery'],없음,없음
256117,없음,없음,['Django'],없음,없음,없음,"['AWS', 'MySQL']","['Docker', 'AWS', 'Azure', 'Kubernetes']"
260755,없음,없음,없음,없음,없음,['PyTorch'],없음,['AWS']
259483,"['Kotlin', 'Java', 'TypeScript']","['Kotlin', 'Java', 'TypeScript']","['Spring', 'React']","['Spring Boot', 'React']",없음,없음,"['Docker', 'AWS', 'MySQL', 'Kubernetes', 'MongoDB']","['Docker', 'Kubernetes']"
89374,없음,없음,['React'],없음,없음,없음,없음,없음
239886,['Java'],없음,"['Flutter', 'Vue.js', 'React']",없음,없음,없음,['AWS'],없음
256575,없음,없음,없음,없음,없음,없음,없음,없음
215580,['R'],없음,['React'],없음,없음,없음,없음,없음
145204,['Java'],없음,['Spring Boot'],없음,없음,없음,"['AWS', 'Git']",없음
259905,없음,"['JavaScript', 'Python']",없음,없음,없음,없음,없음,['Slack']
259331,"['JavaScript', 'TypeScript']",없음,없음,없음,없음,없음,['MySQL'],"['GCP', 'Azure', 'AWS', 'Slack']"
247152,없음,없음,['Vue.js'],['Vue.js'],없음,없음,없음,없음
255848,없음,없음,['FastAPI'],['Django'],없음,없음,"['AWS', 'PostgreSQL', 'Redis']","['AWS', 'Git']"
134575,없음,['Python'],없음,없음,없음,없음,없음,['Git']
253136,"['JavaScript', 'TypeScript']",없음,['React'],없음,"['Three.js', 'Axios']",없음,없음,"['AWS', 'Azure']"
245510,['Python'],없음,"['Flutter', 'React']",없음,없음,없음,없음,없음
243126,없음,없음,없음,없음,없음,없음,"['AWS', 'Jenkins', 'Git']",없음
250480,"['JavaScript', 'TypeScript']",없음,['React'],없음,없음,['Three.js'],['Git'],없음
258477,['Swift'],없음,없음,없음,없음,없음,없음,없음
248170,"['JavaScript', 'TypeScript']",없음,['React'],['Flutter'],없음,없음,['Slack'],없음
188795,없음,없음,없음,없음,없음,없음,['AWS'],"['ElasticSearch', 'AWS']"
253419,없음,없음,없음,없음,없음,없음,없음,없음
256890,['Swift'],['Swift'],없음,없음,없음,없음,없음,없음
256114,"['JavaScript', 'Python']",없음,없음,없음,없음,없음,없음,없음
255475,['Python'],없음,"['Django', 'FastAPI']",없음,없음,없음,"['AWS', 'PostgreSQL', 'Redis', 'MongoDB']",없음
258142,['TypeScript'],없음,['React'],없음,없음,없음,없음,"['Docker', 'AWS', 'Slack', 'Kubernetes']"
253676,"['Go', 'Python', 'Java']",없음,없음,없음,없음,['gRPC'],"['MySQL', 'PostgreSQL', 'Redis']","['Docker', 'GCP', 'Kubernetes', 'AWS']"
244296,없음,없음,없음,없음,없음,없음,['MySQL'],없음
243685,"['JavaScript', 'TypeScript']",없음,없음,없음,없음,없음,없음,없음
257087,없음,없음,없음,없음,없음,없음,없음,"['AWS', 'Azure']"
244404,"['Kotlin', 'Java']",없음,['Spring'],없음,없음,없음,없음,없음
259105,없음,없음,['Spring'],없음,['jQuery'],없음,없음,없음
