['solidity']	['dapp', 'core']
['tanstack', 'query', 'restful', 'ui', 'ux', 'figma']	['msa', 'bitcoin', 'ethereum', 'git', 'react', 'pre', 'test', 'pdf']
['front', 'back', 'rest']	['node.js', 'aws', 'react', 'next.js', 'technical']
['db', 'api', 'restful', 'boot', 'jpa', 'rdb', 'nosql', 'sql']	['vision', 'numpy']
['node.js', 'aws', 'gcp', 'azure', 'rdbms', 'nosql']	['kotlin', 'html', 'css', 'node.js', 'react', 'express', 'django', 'aws', 'sql', 'q.', 'a.', 'pd']
['front', 'end', 'ui', 'react', 'vue', 'restful', 'api', 'web', 'computer', 'science', 'es', 'toolkit', 'saga', 'canvas', 'pencv.js', 'jest', 'git', 'amplitude', 'google', 'analytics']	['azure', 'msa', 'db', 'nosql', 'openapi', 'restful', 'api', 'teams']
['next.js', 'vue', 'react', 'query', 'jest', 'aws', 'front', 'end', 'framework', 'next', 'modern', 'ssr', 'seo']	['llm', 'fine', 'tuning']
['frontend', 'engineer', 'react', 'next.js', 'mvp', 'internal', 'tool', 'admin', 'tech', 'talk', 'solve', 'fe', 'align', 'turborepo', 'pnpm', 'yarn', 'tsup', 'vite', 'vitest', 'vanilla', 'extract', 'query', 'aws', 'argocd', 'web', 'vitals', 'sentry', 'git']	['serverless', 'framework', 'sam', 'msa']
['product', 'owner', 'react', 'next.js', 'vue', 'nuxt.js', 'monorepo', 'turborepo', 'nest.js', 'aws', 'semantic', 'markup', 'sass', 'stylus', 'css']	['qa', 'api']
['ui', 'ux', 'api', 'html', 'css', 'react', 'git']	['app', 'web', 'ai']
['back', 'office', 'front', 'end', 'html', 'css', 'angularjs', 'vue.js', 'react.js']	['ci', 'cd', 'aws', 'google', 'clould']
['react', 'next.js', 'nx', 'swc', 'webpack', 'babel', 'actions', 'circleci', 'sentry', 'datadog', 'ui', 'ux']	['tft', 'cft', 'seo', 'spa', 'mpa', 'load', 'balancing', 'auto', 'scaling', 'sql', 'tuning', 'google', 'analytics', 'mixpanel']
['boot', 'rest', 'api', 'ci', 'cd', 'mybatis', 'rdbms', 'modern', 'msa']	['unit', 'test', 'ui', 'ci', 'cd']
['vod', 'live', 'web', 'console', 'api', 'frontend']	['ci', 'cd', 'firebase', 'sentry', 'git']
['llm', 'gpt', 'claude', 'llama', 'etc', 'aws', 'gcp', 'azure', 'restful', 'api']	['isa', 'rdb', 'agile', 'boot']
['web', 'platform', 'native', 'ios', 'android', 'hybrid', 'webapp', 'frontend', 'react.js', 'next.js', 'framework', 'git']	['payment', 'cross', 'platorm', 'flutter', 'product']
['ios', 'android', 'html', 'css', 'react', 'native']	['swiftui', 'concurrency', 'combine', 'sourcery', 'clean', 'architecture', 'git', 'xctest', 'figma', 'copilot']
['ui', 'ux', 'html', 'css', 'react']	['os', 'api', 'kotlin', 'objective', 'commerce', 'tv', 'react', 'next.js', 'shaka', 'player', 'media', 'avfoundation', 'yarn', 'aws', 'ecs', 'vercel', 'figma']
['api', 'sdk', 'ai', 'aiops', 'llmops', 'es', 'webpack', 'babel', 'react', 'next', 'spa']	['webview', 'ele', 'ctron.js', 'bootstrap', 'css', 'framework']
['travelwallet', 'enterprise', 'app', 'webview', 'react', 'next.js', 'hook', 'form', 'query', 'eslint', 'prettier', 'linter', 'formatter', 'git']	['application', 'websocket']
['cms', 'html', 'css', 'react', 'vue', 'api', 'axios', 'ci', 'cd', 'actions', 'vercel', 'datadog', 'figma', 'git', 'design', 'system', 'ui', 'framework', 'library', 'po']	['jpa', 'msa', 'payment']
['ltv', 'roas', 'ai', 'ml', 'ios', 'skan', 'kpi', 'sql']	['gnn', 'graph', 'neural', 'network', 'git', 'blog']
['pinderland', 'web', 'application', 'react.js', 'spa', 'es', 'ui', 'ux', 'git']	['microservice', 'architecture']
['react.js', 'restful', 'api', 'xx', 'html', 'css', 'js']	['flutter', 'restful', 'ux', 'ui']
['windows', 'golang', 'git', 'ci', 'cd']	['front', 'end', 'aws', 'lambda']
['app', 'html', 'css', 'react']	['webrtc', 'turn', 'aws', 'gcp', 'azure']
['server', 'api', 'nest.js', 'ex', 'press.js', 'aws', 'restful', 'git']	['django', 'aws', 'bigquery', 'figma']
['ui', 'ux', 'product', 'owner', 'html', 'css', 'react', 'vue.js', 'git', 'restful', 'api', 'webpack', 'vite', 'parcel']	['react', 'native', 'flutter', 'db', 'rest', 'api']
['ota', 'over', 'air', 'ui', 'ux', 'restful', 'api', 'git']	['django', 'rest', 'framework', 'design', 'pattern', 'sprint']
['framework', 'restful', 'api', 'orm', 'jpa', 'hibernate', 'nosql', 'elastic', 'search', 'stakeholder', 'kotlin', 'gradle', 'mvc', 'batch', 'boot', 'cloud', 'resilience', 'rdbms', 'aws', 'alb', 'cloudfront', 'ci', 'cd', 'eks', 'sre']	['ios', 'iot', 'figma', 'adobe', 'aosp', 'web', 'blockchain', 'device', 'ai']
['wms', 'ui', 'fe', 'be', 'test', 'coverage', 'repository', 'micro', 'service', 'architecture', 'event', 'driven', 'layered', 'hexagonal', 'vue.js', 'react.js', 'css', 'monorepo', 'ex', 'press.js', 'nest.js', 'kotlin', 'rdb', 'opensearch', 'aws', 'lambda', 'eventbus', 'sqs', 'ses', 'ecs', 'tdd', 'ddd', 'front', 'end', 'back', 'rest', 'api', 'html', 'nosql', 'cloud', 'infra']	['kotlin', 'ui', 'ux', 'ci', 'cd']
['bnpl', 'back', 'office', 'end', 'kotlin', 'framework', 'boot', 'batch', 'jpa', 'gradle', 'db']	['msa', 'micro', 'service', 'architecture']
['iot', 'pm', 'personal', 'mobility', 'swap', 'back', 'end', 'jvm', 'kotlin', 'boot', 'jpa', 'rdbms', 'nosql', 'cloud']	['gpt', 'ml', 'pdf', 'ppt', 'docx', 'teams']
['smartdoctor', 'node.js', 'aws']	['micro', 'service', 'architecture', 'aws']
['web', 'app', 'webview', 'react', 'next.js', 'query', 'swr', 'html', 'css', 'tailwindcss', 'eslint']	['system', 'engineer']
['react', 'es', 'cs']	['react', 'kotlin', 'rdbms', 'nosql', 'data', 'analytics', 'pipeline', 'lake']
['node.js', 'figma', 'adobe', 'xd', 'front', 'end', 'react.js', 'next.js', 'material', 'ui', 'react', 'hook', 'form', 'yup', 'zod', 'swr', 'firebase', 'next', 'google', 'map', 'location', 'api', 'apex', 'chart', 'aws', 'amplify']	['flutter', 'hybrid', 'unix', 'os', 'vue', 'ios', 'sns']
['core', 'agile', 'scrum', 'react', 'next.js', 'css', 'query']	['ai', 'tensor', 'rt', 'cuda', 'systems', 'sw', 'ui']
['safedoc', 'kotlin', 'framework', 'rdbms', 'nosql', 'restful', 'api']	['network', 'http', 'tcp', 'system']
['emr', 'his', 'rdbms', 'git']	['application', 'oracle', 'cloud', 'aws', 'etl', 'adw', 'dw', 'obzen', 'braze']
['certicos', 'cosbridge', 'cosmetest', 'react', 'html', 'css', 'cdri', 'next.js', 'query', 'ant', 'design', 'aws', 'actions']	['msa', 'microservices', 'architecture', 'aws', 'git']
['ui', 'fe', 'react.js', 'next.js']	['android', 'ios', 'api', 'gui', 'cste', 'istqb', 'csts', 'db', 'soapui', 'qa']
['db', 'restfulapi', 'api', 'rdbms', 'rds']	['scm', 'wms', 'oms', 'autolabeler', 'auto', 'sorter', 'qa', 'datadog', 'ci', 'cd', 'atlassian', 'whiteboard', 'test', 'reference', 'check']
['boot', 'restful', 'api', 'aws', 'jpa', 'mybatis', 'wallet', 'wass']	['aws', 'azure', 'server', 'architecture']
['ai', 'research', 'engineer', 'llm', 'rag', 'agent', 'consultant', 'pilot']	['http', 'dns', 'rest', 'cdn', 'webpack', 'node.js', 'test', 'build', 'deploy', 'csr', 'ssr', 'pop']
['app', 'web', 'control', 'figma', 'test', 'case', 'field', 'ios', 'android', 'qa', 'tool']	['azure']
['ai', 'llm', 'lmm', 'spa', 'react', 'vue.js']	['postman', 'charles']
['api', 'rds', 'ci', 'cd', 'msa', 'microservices', 'architecture', 'tdd', 'test', 'driven', 'development', 'kotlin', 'node.js', 'nest.js', 'restful', 'rdbms', 'aws', 'azure', 'gcp', 'boot', 'batch', 'querydsl', 'jpa', 'es', 'typeorm', 'apache', 'loki', 'argocd', 'sentry']	['ai', 'application']
['ai', 'aws', 'ci', 'cd', 'boot', 'webflux', 'mariadb', 'ec', 'rds', 'route', 'ses', 'bedrock', 'api']	['reactnative', 'tdd', 'ci', 'cd', 'figma', 'sketch']
['tf', 'ux', 'html', 'css', 'react', 'vue', 'kotlin', 'boot', 'node.js']	['hexagonal', 'architecture', 'orm', 'node.js', 'nest.js', 'aws', 'naver', 'cloud']
['boot', 'msa', 'container', 'jpa', 'hibernate', 'orm']	['jest', 'react', 'es', 'application', 'rest', 'api', 'mui', 'unit', 'testing', 'eslint', 'prettier', 'websocket', 'webrtc']
['ad', 'expansion', 'next.js', 'react', 'jest', 'ui', 'ux', 'css', 'figma', 'vue.js', 'datadog', 'rum', 'sentry', 'google', 'analytics', 'spinnaker', 'loki']	['react', 'next.js', 'api']
['framework', 'whosfan', 'boot', 'git', 'scm']	['gitops', 'ci', 'cd', 'premise', 'aws']
['react', 'vue', 'spa']	['boot', 'orm', 'jpa', 'hibernate', 'aws', 'azure', 'live', 'coding', 'cjat', 'whiteboard', 'test', 'reference', 'check']
['react', 'vue', 'restful', 'api']	['ui', 'framework', 'ux']
['hr', 'api', 'eks', 'argocd', 'actions', 'ci', 'cd', 'restful', 'jpa', 'mariadb', 'rdbms', 'db']	['career', 'path', 'front', 'end', 'back', 'sm', 'pl', 'pm']
['back', 'office', 'pg']	['rest', 'api', 'mvp', 'be', 'security', 'jwt', 'jpa', 'openfeign', 'kotlin', 'fe', 'react', 'aws', 'ga', 'yaml', 'mariadb', 'swit', 'figma']
['fe', 'next.js', 'css', 'reacthookform', 'zod', 'shadcn', 'ui', 'pnpm', 'vercel', 'be', 'supabase', 'edge', 'function', 'cloudflare', 'images', 'workers', 'app', 'webview', 'tool', 'linear', 'vscode', 'router', 'type', 'safety']	['ios', 'apple', 'hig', 'swiftui', 'ui']
['kotlin', 'boot', 'jpa', 'rest', 'api', 'rdbms']	['qa', 'datadog', 'ci', 'cd', 'atlassian', 'whiteboard', 'test', 'reference', 'check']
['react', 'dx', 'front', 'end', 'rest', 'api', 'back', 'code', 'review', 'how', 'clean', 'next.js', 'context', 'query', 'aws', 'amplify', 'hybrid', 'web', 'app', 'yarn', 'pnpm', 'ssr', 'framework']	['private', 'data', 'knowledge', 'base', 'aws', 'bedrock']
['react', 'native', 'next.js', 'saga', 'context', 'api', 'ui', 'ux', 'query']	['tdd', 'framework', 'code', 'review', 'pair', 'programing', 'git', 'pre', 'test', 'pdf']
['backend', 'restful', 'api', 'rdb', 'nosql', 'query', 'git']	['aml', 'fds', 'git', 'code', 'review', 'boot', 'pre', 'test', 'pdf']
['javasscript', 'es', 'css', 'html', 'react', 'webpack', 'vite', 'babel', 'query', 'git']	['tdd', 'code', 'review', 'pair', 'programing', 'git', 'sre', 'react', 'pre', 'test', 'pdf']
['our', 'job', 'web', 'app', 'client', 'view', 'expectation', 'ssr', 'application', 'markup', 'es', 'git', 'http', 'rest', 'api', 'oauth', 'react', 'next.js']	['ci', 'cd', 'aws']
['ui', 'ux', 'react', 'html', 'css', 'framer', 'motion']	['ci', 'cd', 'reactnative', 'flutter', 'kotlin', 'multiplatform', 'mobile']
['hr', 'saas', 'api', 'aws', 'kotlin', 'rest', 'jpa', 'hibernate', 'orm', 'git']	['android', 'ui', 'corountine', 'compose', 'aac', 'jetpack', 'mvvm', 'di', 'tdd', 'unit', 'test']
['vue.js', 'react', 'node.js', 'front', 'end']	['server', 'side', 'client', 'linux', 'unix', 'js', 'framework', 'game', 'engine', 'grunt', 'build', 'tool']
['react', 'vue', 'spa', 'html', 'css', 'git']	['soft', 'skills', 'saas', 'experience', 'ux', 'yess', 'why']
['sdk', 'back', 'end', 'dx', 'digital', 'transformation', 'kotlin', 'cloud', 'aws']	['ai', 'solution', 'cuda', 'tensorrt', 'golang', 'sw']
['front', 'end', 'developer', 'design', 'system', 'ui', 'template', 'vue.js', 'react', 'node.js', 'html', 'css', 'webpack', 'pinia', 'vue']	['secure', 'coding']
['api', 'database', 'framework', 'kotlin', 'jpa', 'querydsl', 'git']	['eks', 'msa', 'react', 'vue']
['seo', 'cra', 'next.js', 'feature', 'like', 'vercel', 'production', 'ci', 'cd', 'web', 'vital', 'aws', 'gcp', 'azure', 'front', 'craco', 'styled', 'component', 'toolkit', 'react', 'router', 'be', 'wish', 'backend', 'etc', 'golang', 'mariadb', 'opensearch', 'repository', 'hosting', 'project', 'management', 'cloud', 'ecs', 'capacity', 'ec']	['scm', 'ml', 'dl', 'microsoft', 'office']
['saas', 'kotlin', 'rdbms']	['git', 'mariadb', 'linux']
['spa', 'react', 'scss', 'git', 'ci', 'cd', 'redmine', 'restful', 'api', 'http', 'devops', 'agile', 'sprint', 'scrum']	['api', 'yess', 'why']
['technical', 'challenge', 'kotlin', 'redshift', 'ml', 'libraries', 'api']	
['db', 'skill', 'set', 'rdb', 'nosql', 'data', 'pipeline']	
['api', 'boot', 'ddd', 'domain', 'driven', 'design', 'restful', 'jpa', 'orm', 'argocd', 'git', 'action', 'cicd']	
['react', 'html', 'css', 'vue']	
['rms', 'risk', 'management', 'system', 'boot', 'rdbms', 'maria', 'db.', 'jpa', 'hibernate', 'orm', 'http', 'restful', 'api']	
['emr', 'ui', 'ux', 'react', 'next', 'pc', 'api', 'saas']	
['ui', 'react']	
['mnet', 'plus', 'qa', 'app', 'web']	
['django', 'rest', 'framework', 'valkey', 'aws', 'ec', 'rds', 'ses', 'cloudfront', 'lambda', 'elastic', 'beanstalk', 'po', 'pm', 'sql']	
['tmap', 'api', 'backend', 'open', 'app', 'auto', 'kotlin', 'base', 'framework', 'rdbms', 'nosql', 'db']	
['ios', 'rxswift', 'swiftui', 'pinlayout', 'flexlayout', 'xcodegen', 'actions', 'match', 'spm', 'analytics', 'amplitude', 'firebase', 'airbridge', 'modular', 'architecture', 'ui', 'pr', 'code', 'based']	
['heavenly', 'react', 'html', 'css', 'api']	
['qt', 'gui', 'api', 'mvp']	
['platform', 'front', 'back', 'office', 'dependency', 'web', 'application', 'git']	
['api', 'node.js', 'aws', 'gcp', 'azure']	
['aws', 'skill', 'ci', 'cd', 'linux', 'ubuntu', 'db', 'mariadb']	
['framework', 'boot', 'batch', 'restful', 'api', 'sql', 'query']	
['ux', 'react', 'reactnative', 'next.js', 'tanstack', 'query', 'swr', 'zotai', 'ci', 'cd', 'ssr', 'ui', 'aws']	
['csta', 'lms', 'career', 'growth', 'frontend', 'rest', 'api', 'react', 'rtk', 'query', 'three.js', 'backend', 'node.js', 'ex', 'press.js', 'linux', 'aws', 'ocket.io', 'git']	
['framework', 'web', 'app', 'backend', 'server', 'back', 'office', 'boot', 'jpa', 'restful', 'api', 'cloud', 'container', 'git']	
['ci', 'cd', 'aws', 'azure', 'gitops', 'iac', 'git', 'cicd', 'pipeline']	
['react', 'native', 'android', 'ios', 'html', 'css']	
['emr', 'api', 'rest', 'saas', 'aws', 'rdb', 'node.js', 'restful', 'http', 'websocket']	
['api', 'azure', 'nosql', 'admin', 'framework', 'jpa', 'hibernate', 'orm', 'rdbms', 'rest']	
['mail', 'skill', 'boot', 'git', 'aws', 'rdbms', 'sql']	
['next.js', 'nest.js', 'ui', 'ux', 'aws']	
['node.js', 'aws', 'nest.js', 'serverless', 'eks', 'frontend', 'backend', 'ui', 'ux', 'pdf']	
['what', 'vcnc', 'tada', 'api', 'aws', 'devops', 'how', 'work', 'gps', 'fallback', 'eta', 'map', 'matching', 'offline', 'online', 'boot', 'kotlin', 'amazon', 'kinesis', 'sqs', 'protocol', 'buffer', 'rds', 'ci', 'eks', 'terraform', 'pagerduty']	
['react', 'spa']	
['db', 'api', 'react', 'next', 'restful', 'aws', 'ec', 'lightsail', 'rdbms']	
['front', 'end', 'react', 'native', 'html', 'css', 'git']	
['test', 'mobile', 'desktop', 'cross', 'browser', 'platform', 'html', 'css', 'es', 'react', 'backend', 'network', 'database', 'infra']	
['boot', 'restful', 'api', 'aws', 'ec', 'rds', 'backend', 'framework', 'git']	
['ai', 'react', 'next.js', 'query', 'yarn', 'pnpm', 'html', 'css', 'vue', 'etc', 'ssr', 'git', 'ci', 'cd']	
['express', 'restful', 'api', 'ui', 'ux', 'react', 'html', 'css']	
['jquery', 'rdbms', 'query']	
['kpi', 'sql', 'rdb', 'pandas', 'numpy', 'matplotlib']	
['ui', 'ux', 'react', 'rest', 'api']	
['ui', 'ux', 'api', 'html']	
['kotlin', 'typscript', 'react', 'boot', 'security', 'webflux', 'exposed', 'dbc', 'db', 'aws', 'eks', 'actions', 'project', 'css', 'jsp', 'mybatis', 'vpc', 'ci', 'cd']	
['google', 'guice', 'dynamodb', 'opensearch', 'gitops', 'argocd', 'argowf', 'datadog', 'aws', 'ncp', 'restful', 'api']	
['commerce', 'platform', 'service', 'front', 'end', 'architecture', 'react', 'framework', 'single', 'page', 'application', 'next.js', 'vue.js', 'jsp', 'jquery']	
['db', 'api', 'kcd', 'kotlin', 'framework']	
['next.js', 'react', 'ai', 'tanstack', 'query', 'ui', 'ux', 'css', 'shadcn', 'llm', 'api', 'openal', 'anthropic', 'supabase', 'biome', 'pnpm', 'yarn', 'git', 'figma', 'app', 'router', 'version', 'rest']	
['lms', 'ui', 'ux', 'react', 'next.js', 'backend', 'api', 'react.js']	
['api', 'mvp', 'minimum', 'viable', 'product', 'pmf', 'market', 'fit', 'db', 'kotlin', 'framework']	
['drm', 'react', 'spa', 'ssr']	
['designhub', 'printhub', 'abtesting', 'cms', 'design', 'system', 'ui', 'react', 'next', 'query', 'panda', 'css', 'vanilla', 'extract', 'pnpm', 'turbo', 'vercel', 'figma', 'chromatic', 'html', 'ux']	
['node.js', 'api', 'react', 'jest', 'unix', 'macos', 'linux', 'git']	
['ai', 'speech', 'processing', 'eng', 'korean', 'multilingual', 'code', 'switching']	
['springframework', 'restful', 'git']	
['restful', 'api', 'cloud', 'aws', 'node.js']	
['cloud', 'premise', 'kotlin', 'restful', 'api']	
['saas', 'websocket', 'hls', 'vod', 'webrtc', 'seo', 'cms', 'ui', 'ux', 'gui', 'publ', 'es', 'react', 'saga', 'aws', 'route', 'cloudfront', 'pipeline', 'ci', 'cd', 'modern', 'spa', 'ssr', 'csr', 'restful', 'api', 'cloud', 'human', 'interface', 'guidelines', 'material', 'design']	
['noteme', 'next.js', 'git', 'pre', 'mvp', 'ai', 'front', 'end', 'developer', 'html', 'css', 'react', 'query']	
['utransfer', 'biz', 'us', 'api', 'boot', 'restful', 'rdbms', 'nosql', 'pm', 'gradle', 'jpa', 'mybatis', 'git', 'aws', 'sqs', 'youtrack', 'issue', 'tracker', 'wiki']	
['product', 'ux', 'backend', 'android', 'kotlin']	
['instruction', 'multi', 'task', 'llm', 'nlp', 'prompt', 'engineering']	
['web', 'app', 'admin', 'aws', 'yarn', 'berry', 'react', 'next.js', 'tanstack', 'query', 'ui', 'rest', 'json', 'api']	
['node.js', 'aws', 'gcp', 'rdbms']	
['engineering', 'taiwan', 'coupang', 'staff', 'engineer', 're', 'platform', 'senior']	
['ai', 'saas', 'kotlin', 'react', 'tool', 'boot', 'thymeleaf', 'aa', 'application', 'architect', 'git', 'svn', 'aws']	
['backend', 'api', 'rest', 'gateway']	
['sql', 'restful', 'api', 'boot']	
['linux', 'aws', 'git', 'sql']	
['key', 'responsibilities', 'scalable', 'required', 'skills', 'node.js', 'restful', 'api', 'nosql', 'rdbms']	
['tason', 'restful', 'api', 'framework', 'rdbms', 'nosql']	
['mvp', 'ui', 'ux', 'react', 'git', 'next.js', 'hook', 'form', 'query']	
['app', 'web', 'ui', 'ux', 'es', 'css', 'html', 'git']	
['weverse', 'account', 'kotlin', 'jpa', 'restful', 'api', 'aurora', 'cloud', 'aws', 'naver', 'msa', 'time', 'market']	
['backendapi', 'rdbms', 'db', 'boot', 'rest', 'api', 'flutter', 'git', 'postgre', 'sql', 'aws']	
['product', 'owner', 'designer', 'server', 'developer', 'android', 'tds', 'toss', 'design', 'system', 'ui', 'kotlin', 'ux']	
['product', 'ux', 'backend', 'ios']	
['kotlin', 'restful', 'api', 'iot', 'rdbms', 'nosql', 'git']	
['qa', 'boot', 'msa', 'git']	
['framework', 'kotlin', 'gradle', 'clean', 'architecture', 'code', 'api', 'microservice', 'amqp', 'ddd', 'domain', 'driven', 'development', 'event', 'ci', 'cd', 'circleci', 'dockerize', 'aws', 'eks', 'container', 'cloudwatch', 'datadog', 'tada', 'solid', 'standard', 'architectural', 'best', 'practices', 'database', 'frontend']	
['open', 'api', 'rest']	
['boot', 'api', 'aws', 'naver', 'cloud', 'devops', 'webflux', 'kotlin', 'ui', 'ux', 'db']	
['toms', 'data', 'analysis', 'pms', 'ux', 'tims', 'app', 'admin', 'react', 'vue', 'spa']	
['api', 'node.js', 'aws', 'ec', 'beanstalk', 'rds', 'cloud', 'rdbms', 'orm', 'object', 'relational', 'mapping', 'express', 'sequelize', 'git', 'lambda']	
['msa']	
['back', 'end', 'web', 'app', 'api', 'journey', 'map', 'be', 'workflow', 'jpa', 'msa', 'framework', 'hibernate', 'orm', 'restful']	
['qa', 'android', 'ios', 'desktop', 'mobile', 'pc', 'postman', 'soapui', 'jmeter', 'api', 'test', 'management', 'tool', 'bug', 'tracking', 'system', 'agile', 'scrum']	
['windows', 'pos', 'kiosk', 'rdbms', 'aws', 'framework', 'boot', 'jpa', 'hibernate', 'socket', 'oracle', 'git', 'intelij']	
['back', 'end', 'node.js', 'react', 'express', 'next.js', 'framework', 'git', 'svn', 'rest', 'api', 'dbms', 'cache', 'data', 'structure']	
['api', 'batch', 'oracle', 'pl', 'sql', 'devops', 'linux', 'boot', 'mybatis', 'jpa', 'ci', 'cd']	
['app', 'web', 'admin', 'vue.js', 'next.js', 'jquery', 'html', 'css', 'git']	
['api', 'kotlin']	
['rest', 'api']	
['app', 'rdbms', 'microservices']	
['android', 'ios', 'mvvm', 'mvi']	
['mnet', 'plus', 'data', 'analyst', 'interactive', 'google', 'analystics', 'sql']	
['mybatis', 'kotlin', 'jpa', 'boot', 'orm', 'infrastructure', 'aws', 'datadog', 'pinpoint', 'sentry', 'ci', 'cd', 'actions', 'integration']	
['api', 'ai', 'cx', 'aws', 'gcp', 'azure', 'ci', 'cd']	
['pg']	
['boot', 'data', 'jpa', 'ci', 'cd', 'aws', 'ecs', 'git', 'api']	
['paas', 'oss', 'api', 'devops', 'mariadb', 'rdbms']	
['delight', 'labs', 'ui', 'ux', 'react']	
['llm', 'sllm', 'rag', 'ai', 'moiime', 'secure', 'human', 'analysis', 'system', 'face', 'analyzer']	
